ROUTE_ID,CUSTOMER_NUMBER,DEPOT_CODE,CUSTOMER_CODE,DIRECTION,DISTANCE_KM,TIME_DISTANCE_MIN, 
2922001,86,1000,131242,CUSTOMER->DEPOT,19.758,26.565, 
2922001,87,1000,131246,DEPOT->CUSTOMER,4.467,5.357, 
2922001,87,1000,131246,CUSTOMER->DEPOT,4.48,5.368, 
2922001,88,1000,139984,DEPOT->CUSTOMER,32.8,36.322, 
2922001,88,1000,139984,CUSTOMER->DEPOT,32.707,36.223, 
2922001,89,1000,923634,CUSTOMER->DEPOT,109.904,113.993, 
2922001,89,1000,923634,DEPOT->CUSTOMER,109.428,113.729, 
2922001,90,1000,1346,DEPOT->CUSTOMER,8.231,9.064, 
2922001,90,1000,1346,CUSTOMER->DEPOT,8.231,9.064, 
2922001,91,1000,133290,DEPOT->CUSTOMER,20.956,22.484, 
2922001,91,1000,133290,CUSTOMER->DEPOT,20.957,22.506, 
2922001,92,1000,142977,DEPOT->CUSTOMER,115.396,131.791, 
2922001,92,1000,142977,CUSTOMER->DEPOT,115.799,131.956, 
2922001,93,1000,920241,CUSTOMER->DEPOT,118.2,123.893, 
2922001,93,1000,920241,DEPOT->CUSTOMER,118.333,124.047, 
2922001,94,1000,138840,DEPOT->CUSTOMER,116.185,132.77, 
2922001,94,1000,138840,CUSTOMER->DEPOT,116.66,133.023, 
2922001,95,1000,922508,DEPOT->CUSTOMER,115.223,131.78, 
2922001,95,1000,922508,CUSTOMER->DEPOT,115.698,132.022, 
2922001,96,1000,142177,DEPOT->CUSTOMER,57.17,60.401, 
2922001,96,1000,142177,CUSTOMER->DEPOT,57.652,60.665, 
2922001,97,1000,144550,CUSTOMER->DEPOT,126.753,130.878, 
2922001,97,1000,144550,DEPOT->CUSTOMER,125.873,130.735, 
2922001,98,1000,138579,CUSTOMER->DEPOT,20.896,22.407, 
2922001,98,1000,138579,DEPOT->CUSTOMER,20.887,22.396, 
2922001,99,1000,139927,DEPOT->CUSTOMER,57.826,60.676, 
2922001,99,1000,139927,CUSTOMER->DEPOT,58.302,60.94, 
2922001,100,1000,920324,CUSTOMER->DEPOT,126.738,131.263, 
2922001,100,1000,920324,DEPOT->CUSTOMER,125.858,131.153, 
2922001,101,1000,142811,DEPOT->CUSTOMER,117.902,123.684, 
2922001,101,1000,142811,CUSTOMER->DEPOT,117.769,123.541, 
2922001,102,1000,142263,DEPOT->CUSTOMER,117.823,123.596, 
2922001,102,1000,142263,CUSTOMER->DEPOT,117.69,123.442, 
2922001,103,1000,307,DEPOT->CUSTOMER,32.536,37.598, 
2922001,103,1000,307,CUSTOMER->DEPOT,32.493,37.554, 
2922001,104,1000,760,CUSTOMER->DEPOT,31.57,40.612, 
2922001,104,1000,760,DEPOT->CUSTOMER,31.544,40.766, 
2922001,105,1000,136524,CUSTOMER->DEPOT,28.242,29.92, 
2922001,105,1000,136524,DEPOT->CUSTOMER,28.216,30.085, 
2922001,106,1000,136525,CUSTOMER->DEPOT,32.357,42.174, 
2922001,106,1000,136525,DEPOT->CUSTOMER,32.331,42.328, 
2922001,107,1000,137380,DEPOT->CUSTOMER,125.801,130.779, 
2922001,107,1000,137380,CUSTOMER->DEPOT,126.668,130.878, 
2922001,108,1000,921969,CUSTOMER->DEPOT,5.626,6.677, 
2922001,108,1000,921969,DEPOT->CUSTOMER,5.612,6.655, 
2922001,109,1000,1007,DEPOT->CUSTOMER,125.827,130.68, 
2922001,109,1000,1007,CUSTOMER->DEPOT,126.58,130.647, 
2922001,110,1000,920208,DEPOT->CUSTOMER,116.686,123.717, 
2922001,110,1000,920208,CUSTOMER->DEPOT,117.166,123.992, 
2922001,111,1000,139814,CUSTOMER->DEPOT,32.425,34.045, 
2922001,111,1000,139814,DEPOT->CUSTOMER,32.399,34.199, 
2922001,112,1000,1886,DEPOT->CUSTOMER,28.924,36.806, 
2922001,112,1000,1886,CUSTOMER->DEPOT,28.903,36.784, 
2922001,113,1000,1078,DEPOT->CUSTOMER,0.161,0.429, 
2922001,113,1000,1078,CUSTOMER->DEPOT,0.161,0.429, 
2922001,114,1000,141650,CUSTOMER->DEPOT,116.572,124.256, 
2922001,114,1000,141650,DEPOT->CUSTOMER,116.093,123.992, 
2922001,115,1000,140975,DEPOT->CUSTOMER,21.82,23.43, 
2922001,115,1000,140975,CUSTOMER->DEPOT,21.488,22.935, 
2922001,116,1000,142178,DEPOT->CUSTOMER,56.396,59.631, 
2922001,116,1000,142178,CUSTOMER->DEPOT,57.69,60.324, 
2922001,117,1000,921561,CUSTOMER->DEPOT,38.609,40.942, 
2922001,117,1000,921561,DEPOT->CUSTOMER,38.127,40.678, 
2922001,118,1000,143271,DEPOT->CUSTOMER,58.02,61.336, 
2922001,118,1000,143271,CUSTOMER->DEPOT,58.496,61.6, 
2922001,119,1000,137667,DEPOT->CUSTOMER,107.432,111.463, 
2922001,119,1000,137667,CUSTOMER->DEPOT,107.908,111.727, 
2922001,120,1000,137662,CUSTOMER->DEPOT,116.149,123.002, 
2922001,120,1000,137662,DEPOT->CUSTOMER,115.669,122.738, 
2922001,121,1000,137663,DEPOT->CUSTOMER,58.261,61.281, 
2922001,121,1000,137663,CUSTOMER->DEPOT,58.738,61.545, 
2922001,122,1000,136297,DEPOT->CUSTOMER,11.2,12.177, 
2922001,122,1000,136297,CUSTOMER->DEPOT,11.214,12.199, 
2922001,123,1000,139709,CUSTOMER->DEPOT,34.105,35.838, 
2922001,123,1000,139709,DEPOT->CUSTOMER,34.079,35.992, 
2922001,124,1000,1938,DEPOT->CUSTOMER,57.952,60.808, 
2922001,124,1000,1938,CUSTOMER->DEPOT,58.428,61.072, 
2922001,125,1000,1805,DEPOT->CUSTOMER,1.921,3.212, 
2922001,125,1000,1805,CUSTOMER->DEPOT,1.82,3.08, 
2922001,126,1000,992,CUSTOMER->DEPOT,116.633,124.432, 
2922001,126,1000,992,DEPOT->CUSTOMER,116.153,124.168, 
2922001,127,1000,921453,DEPOT->CUSTOMER,115.463,122.606, 
2922001,127,1000,921453,CUSTOMER->DEPOT,115.943,122.87, 
2922001,128,1000,138343,DEPOT->CUSTOMER,115.497,122.683, 
2922001,128,1000,138343,CUSTOMER->DEPOT,115.977,122.947, 
2922001,129,1000,139129,CUSTOMER->DEPOT,115.302,122.199, 
2922001,129,1000,139129,DEPOT->CUSTOMER,114.822,121.935, 
2922001,130,1000,1173,DEPOT->CUSTOMER,21.67,23.551, 
2922001,130,1000,1173,CUSTOMER->DEPOT,21.679,23.562, 
2939484,1,1000,587,DEPOT->CUSTOMER,28.349,36.124, 
2939484,1,1000,587,CUSTOMER->DEPOT,28.349,36.124, 
2939484,2,1000,139381,DEPOT->CUSTOMER,120.193,128.821, 
2939484,2,1000,139381,CUSTOMER->DEPOT,120.234,128.865, 
2939484,3,1000,15362,DEPOT->CUSTOMER,97.191,105.622, 
2939484,3,1000,15362,CUSTOMER->DEPOT,97.495,105.622, 
2939484,4,1000,144593,DEPOT->CUSTOMER,95.007,102.289, 
2939484,4,1000,144593,CUSTOMER->DEPOT,95.312,102.289, 
2939484,5,1000,1408,DEPOT->CUSTOMER,21.388,23.408, 
2939484,5,1000,1408,CUSTOMER->DEPOT,21.378,23.419, 
2939484,6,1000,923163,DEPOT->CUSTOMER,30.163,33.66, 
2939484,6,1000,923163,CUSTOMER->DEPOT,30.138,33.638, 
2939484,7,1000,15031,DEPOT->CUSTOMER,99.976,102.795, 
2939484,7,1000,15031,CUSTOMER->DEPOT,99.644,102.509, 
2939484,8,1000,136174,DEPOT->CUSTOMER,30.162,33.66, 
2939484,8,1000,136174,CUSTOMER->DEPOT,30.136,33.638, 
2939484,9,1000,139459,DEPOT->CUSTOMER,94.918,102.047, 
2939484,9,1000,139459,CUSTOMER->DEPOT,95.222,102.058, 
2939484,10,1000,923170,DEPOT->CUSTOMER,96.836,104.852, 
2939484,10,1000,923170,CUSTOMER->DEPOT,97.14,104.852, 
2939484,11,1000,920420,DEPOT->CUSTOMER,95.311,102.476, 
2939484,11,1000,920420,CUSTOMER->DEPOT,95.615,102.476, 
2939484,12,1000,137634,DEPOT->CUSTOMER,21.749,23.672, 
2939484,12,1000,137634,CUSTOMER->DEPOT,21.757,23.683, 
2939484,13,1000,137637,DEPOT->CUSTOMER,66.673,70.895, 
2939484,13,1000,137637,CUSTOMER->DEPOT,66.659,70.862, 
2939484,14,1000,922111,DEPOT->CUSTOMER,21.456,22.484, 
2939484,14,1000,922111,CUSTOMER->DEPOT,21.468,22.495, 
2939484,15,1000,131752,DEPOT->CUSTOMER,100.105,103.279, 
2939484,15,1000,131752,CUSTOMER->DEPOT,99.768,102.927, 
2939484,16,1000,15308,DEPOT->CUSTOMER,99.637,102.322, 
2939484,16,1000,15308,CUSTOMER->DEPOT,99.678,102.355, 
2939484,17,1000,1564,DEPOT->CUSTOMER,22.566,25.454, 
2939484,17,1000,1564,CUSTOMER->DEPOT,22.554,25.421, 
2939484,18,1000,922169,DEPOT->CUSTOMER,42.639,45.089, 
2939484,18,1000,922169,CUSTOMER->DEPOT,49.183,49.896, 
2939484,19,1000,10825,DEPOT->CUSTOMER,23.633,27.291, 
2939484,19,1000,10825,CUSTOMER->DEPOT,23.401,27.038, 
2939484,20,1000,136683,DEPOT->CUSTOMER,98.825,106.062, 
2939484,20,1000,136683,CUSTOMER->DEPOT,99.129,106.073, 
2939484,21,1000,1657,DEPOT->CUSTOMER,99.856,102.399, 
2939484,21,1000,1657,CUSTOMER->DEPOT,99.843,102.388, 
2939484,22,1000,1072,DEPOT->CUSTOMER,96.393,103.609, 
2939484,22,1000,1072,CUSTOMER->DEPOT,96.697,103.62, 
2939484,23,1000,142318,DEPOT->CUSTOMER,78.902,80.993, 
2939484,23,1000,142318,CUSTOMER->DEPOT,78.944,81.037, 
2939484,24,1000,838,DEPOT->CUSTOMER,73.251,89.177, 
2939484,24,1000,838,CUSTOMER->DEPOT,73.334,89.265, 
2939484,25,1000,1065,DEPOT->CUSTOMER,98.314,105.501, 
2939484,25,1000,1065,CUSTOMER->DEPOT,98.618,105.501, 
2939484,26,1000,143063,DEPOT->CUSTOMER,32.134,41.888, 
2939484,26,1000,143063,CUSTOMER->DEPOT,32.16,41.734, 
2939484,27,1000,742,DEPOT->CUSTOMER,28.324,36.19, 
2939484,27,1000,742,CUSTOMER->DEPOT,28.324,36.19, 
2939484,28,1000,7896,DEPOT->CUSTOMER,67.526,71.775, 
2939484,28,1000,7896,CUSTOMER->DEPOT,67.475,71.709, 
2939484,29,1000,15161,DEPOT->CUSTOMER,99.857,102.399, 
2939484,29,1000,15161,CUSTOMER->DEPOT,99.52,102.047, 
2939484,30,1000,15209,DEPOT->CUSTOMER,31.638,35.629, 
2939484,30,1000,15209,CUSTOMER->DEPOT,31.595,35.585, 
2939484,31,1000,15210,DEPOT->CUSTOMER,96.038,103.18, 
2939484,31,1000,15210,CUSTOMER->DEPOT,96.342,103.191, 
2939484,32,1000,921336,DEPOT->CUSTOMER,21.254,23.111, 
2939484,32,1000,921336,CUSTOMER->DEPOT,21.244,23.122, 
2939484,33,1000,142687,DEPOT->CUSTOMER,99.35,101.992, 
2939484,33,1000,142687,CUSTOMER->DEPOT,99.392,102.036, 
2939484,34,1000,7552,DEPOT->CUSTOMER,31.714,35.794, 
2939484,34,1000,7552,CUSTOMER->DEPOT,31.671,35.75, 
2939484,35,1000,1097,DEPOT->CUSTOMER,96.838,103.994, 
2939484,35,1000,1097,CUSTOMER->DEPOT,97.142,104.005, 
2939484,36,1000,136677,DEPOT->CUSTOMER,97.844,107.052, 
2939484,36,1000,136677,CUSTOMER->DEPOT,98.148,107.052, 
2939484,37,1000,1664,DEPOT->CUSTOMER,99.784,102.542, 
2939484,37,1000,1664,CUSTOMER->DEPOT,99.825,102.575, 
2939484,38,1000,922656,DEPOT->CUSTOMER,99.519,102.102, 
2939484,38,1000,922656,CUSTOMER->DEPOT,99.56,102.146, 
2939484,39,1000,922137,DEPOT->CUSTOMER,99.853,102.399, 
2939484,39,1000,922137,CUSTOMER->DEPOT,99.84,102.377, 
2939484,40,1000,920497,DEPOT->CUSTOMER,31.977,36.366, 
2939484,40,1000,920497,CUSTOMER->DEPOT,31.934,36.322, 
2939484,41,1000,1149,DEPOT->CUSTOMER,32.631,37.818, 
2939484,41,1000,1149,CUSTOMER->DEPOT,32.549,37.686, 
2939484,42,1000,990,DEPOT->CUSTOMER,22.515,25.311, 
2939484,42,1000,990,CUSTOMER->DEPOT,22.503,25.278, 
2939484,43,1000,131250,DEPOT->CUSTOMER,22.484,26.103, 
2939484,43,1000,131250,CUSTOMER->DEPOT,23.085,26.587, 
2939484,44,1000,131251,DEPOT->CUSTOMER,32.876,38.346, 
2939484,44,1000,131251,CUSTOMER->DEPOT,32.955,38.566, 
2939484,45,1000,131252,DEPOT->CUSTOMER,31.653,35.662, 
2939484,45,1000,131252,CUSTOMER->DEPOT,31.61,35.618, 
2939484,46,1000,131247,DEPOT->CUSTOMER,21.967,24.002, 
2939484,46,1000,131247,CUSTOMER->DEPOT,21.49,24.035, 
2939484,47,1000,921003,DEPOT->CUSTOMER,21.248,23.122, 
2939484,47,1000,921003,CUSTOMER->DEPOT,21.247,23.133, 
2939484,48,1000,922014,DEPOT->CUSTOMER,4.047,4.994, 
2939484,48,1000,922014,CUSTOMER->DEPOT,4.047,4.994, 
2939484,49,1000,132531,DEPOT->CUSTOMER,19.958,21.406, 
2939484,49,1000,132531,CUSTOMER->DEPOT,19.963,21.417, 
2939484,50,1000,1071,DEPOT->CUSTOMER,95.956,103.103, 
2939484,50,1000,1071,CUSTOMER->DEPOT,96.26,103.114, 
2939484,51,1000,922045,DEPOT->CUSTOMER,95.014,102.311, 
2939484,51,1000,922045,CUSTOMER->DEPOT,95.318,102.311, 
2939484,52,1000,920631,DEPOT->CUSTOMER,33.594,39.93, 
2939484,52,1000,920631,CUSTOMER->DEPOT,33.551,39.886, 
2939484,53,1000,1405,DEPOT->CUSTOMER,29.912,31.075, 
2939484,53,1000,1405,CUSTOMER->DEPOT,29.915,31.075, 
2939484,54,1000,1077,DEPOT->CUSTOMER,98.752,106.073, 
2939484,54,1000,1077,CUSTOMER->DEPOT,99.056,106.084, 
2939484,55,1000,140062,DEPOT->CUSTOMER,74.248,89.65, 
2939484,55,1000,140062,CUSTOMER->DEPOT,74.306,89.716, 
2939484,56,1000,131279,DEPOT->CUSTOMER,99.626,102.498, 
2939484,56,1000,131279,CUSTOMER->DEPOT,99.667,102.542, 
2939484,57,1000,131280,DEPOT->CUSTOMER,99.473,102.069, 
2939484,57,1000,131280,CUSTOMER->DEPOT,99.514,102.113, 
2939484,58,1000,140048,DEPOT->CUSTOMER,30.368,33.913, 
2939484,58,1000,140048,CUSTOMER->DEPOT,30.275,33.825, 
2939484,59,1000,938,DEPOT->CUSTOMER,29.704,30.866, 
2939484,59,1000,938,CUSTOMER->DEPOT,29.707,30.866, 
2939484,60,1000,307,DEPOT->CUSTOMER,32.536,37.598, 
2939484,60,1000,307,CUSTOMER->DEPOT,32.493,37.554, 
2939484,61,1000,1075,DEPOT->CUSTOMER,99.684,106.975, 
2939484,61,1000,1075,CUSTOMER->DEPOT,99.988,106.975, 
2939484,62,1000,142015,DEPOT->CUSTOMER,30.556,34.133, 
2939484,62,1000,142015,CUSTOMER->DEPOT,30.513,34.089, 
2939484,63,1000,920233,DEPOT->CUSTOMER,96.05,103.202, 
2939484,63,1000,920233,CUSTOMER->DEPOT,96.354,103.202, 
2939484,64,1000,969,DEPOT->CUSTOMER,32.35,37.213, 
2939484,64,1000,969,CUSTOMER->DEPOT,32.307,37.169, 
2939484,65,1000,920968,DEPOT->CUSTOMER,22.801,25.916, 
2939484,65,1000,920968,CUSTOMER->DEPOT,22.789,25.872, 
2939484,66,1000,131820,DEPOT->CUSTOMER,67.727,72.017, 
2939484,66,1000,131820,CUSTOMER->DEPOT,67.713,71.984, 
2939484,67,1000,923845,DEPOT->CUSTOMER,67.214,71.412, 
2939484,67,1000,923845,CUSTOMER->DEPOT,67.2,71.379, 
2939484,68,1000,138131,DEPOT->CUSTOMER,99.328,101.948, 
2939484,68,1000,138131,CUSTOMER->DEPOT,100.079,102.718, 
2939484,69,1000,922513,DEPOT->CUSTOMER,96.092,103.301, 
2939484,69,1000,922513,CUSTOMER->DEPOT,96.396,103.312, 
2939484,70,1000,921194,DEPOT->CUSTOMER,100.203,102.619, 
2939484,70,1000,921194,CUSTOMER->DEPOT,99.012,101.409, 
2939484,71,1000,921195,DEPOT->CUSTOMER,93.167,95.601, 
2939484,71,1000,921195,CUSTOMER->DEPOT,93.208,95.634, 
2939484,72,1000,921561,DEPOT->CUSTOMER,38.127,40.678, 
2939484,72,1000,921561,CUSTOMER->DEPOT,38.609,40.942, 
2939484,73,1000,923275,DEPOT->CUSTOMER,97.051,105.336, 
2939484,73,1000,923275,CUSTOMER->DEPOT,97.354,105.336, 
2939484,74,1000,922995,DEPOT->CUSTOMER,98.168,107.767, 
2939484,74,1000,922995,CUSTOMER->DEPOT,98.472,107.767, 
2939484,75,1000,168,DEPOT->CUSTOMER,63.32,65.351, 
2939484,75,1000,168,CUSTOMER->DEPOT,63.361,65.395, 
2939484,76,1000,1892,DEPOT->CUSTOMER,22.457,25.465, 
2939484,76,1000,1892,CUSTOMER->DEPOT,22.999,25.784, 
2939484,77,1000,1648,DEPOT->CUSTOMER,67.659,72.314, 
2939484,77,1000,1648,CUSTOMER->DEPOT,67.646,72.281, 
2939484,78,1000,136347,DEPOT->CUSTOMER,67.659,72.314, 
2939484,78,1000,136347,CUSTOMER->DEPOT,67.646,72.281, 
2939484,79,1000,923737,DEPOT->CUSTOMER,62.786,69.476, 
2939484,79,1000,923737,CUSTOMER->DEPOT,62.869,69.564, 
2958047,1,1000,1653,DEPOT->CUSTOMER,65.89,67.969, 
2958047,1,1000,1653,CUSTOMER->DEPOT,65.932,68.013, 
2958047,2,1000,135372,DEPOT->CUSTOMER,26.132,29.931, 
2958047,2,1000,135372,CUSTOMER->DEPOT,26.118,29.898, 
2958047,3,1000,138087,DEPOT->CUSTOMER,31.173,34.815, 
2958047,3,1000,138087,CUSTOMER->DEPOT,31.159,34.782, 
2958047,4,1000,138157,DEPOT->CUSTOMER,47.352,54.527, 
2958047,4,1000,138157,CUSTOMER->DEPOT,47.85,54.791, 
2958047,5,1000,139214,DEPOT->CUSTOMER,3.139,3.894, 
2958047,5,1000,139214,CUSTOMER->DEPOT,3.153,3.905, 
2958047,6,1000,921127,DEPOT->CUSTOMER,57.008,60.038, 
2958047,6,1000,921127,CUSTOMER->DEPOT,57.49,60.313, 
2958047,7,1000,920300,DEPOT->CUSTOMER,46.201,50.831, 
2958047,7,1000,920300,CUSTOMER->DEPOT,46.045,50.677, 
2958047,8,1000,921302,DEPOT->CUSTOMER,21.314,23.122, 
2958047,8,1000,921302,CUSTOMER->DEPOT,21.655,23.287, 
2958047,9,1000,1408,DEPOT->CUSTOMER,21.388,23.408, 
2958047,9,1000,1408,CUSTOMER->DEPOT,21.378,23.419, 
2958047,10,1000,204,DEPOT->CUSTOMER,66.171,69.069, 
2958047,10,1000,204,CUSTOMER->DEPOT,66.371,70.026, 
2958047,11,1000,923767,DEPOT->CUSTOMER,51.699,53.372, 
2958047,11,1000,923767,CUSTOMER->DEPOT,51.782,53.46, 
2958047,12,1000,141727,DEPOT->CUSTOMER,65.38,68.013, 
2958047,12,1000,141727,CUSTOMER->DEPOT,65.462,68.101, 
2958047,13,1000,138020,DEPOT->CUSTOMER,20.229,22.517, 
2958047,13,1000,138020,CUSTOMER->DEPOT,20.709,23.034, 
2958047,14,1000,920349,DEPOT->CUSTOMER,1.37,2.486, 
2958047,14,1000,920349,CUSTOMER->DEPOT,2.37,3.806, 
2958047,15,1000,920347,DEPOT->CUSTOMER,1.736,2.97, 
2958047,15,1000,920347,CUSTOMER->DEPOT,2.134,3.498, 
2958047,16,1000,920348,DEPOT->CUSTOMER,3.023,4.939, 
2958047,16,1000,920348,CUSTOMER->DEPOT,3.421,5.456, 
2958047,17,1000,15027,DEPOT->CUSTOMER,46.242,50.886, 
2958047,17,1000,15027,CUSTOMER->DEPOT,46.085,50.732, 
2958047,18,1000,137381,DEPOT->CUSTOMER,65.34,67.892, 
2958047,18,1000,137381,CUSTOMER->DEPOT,65.423,67.98, 
2958047,19,1000,1998,DEPOT->CUSTOMER,46.136,48.499, 
2958047,19,1000,1998,CUSTOMER->DEPOT,46.18,48.543, 
2958047,20,1000,140805,DEPOT->CUSTOMER,21.406,23.012, 
2958047,20,1000,140805,CUSTOMER->DEPOT,21.083,22.407, 
2958047,21,1000,145094,DEPOT->CUSTOMER,49.975,54.956, 
2958047,21,1000,145094,CUSTOMER->DEPOT,50.274,54.956, 
2958047,22,1000,1016,DEPOT->CUSTOMER,45.769,50.402, 
2958047,22,1000,1016,CUSTOMER->DEPOT,45.7,50.347, 
2958047,23,1000,10703,DEPOT->CUSTOMER,30.153,31.449, 
2958047,23,1000,10703,CUSTOMER->DEPOT,30.197,31.493, 
2958047,24,1000,131768,DEPOT->CUSTOMER,20.81,22.429, 
2958047,24,1000,131768,CUSTOMER->DEPOT,21.109,22.209, 
2958047,25,1000,131511,DEPOT->CUSTOMER,23.67,27.258, 
2958047,25,1000,131511,CUSTOMER->DEPOT,23.656,27.225, 
2958047,26,1000,1324,DEPOT->CUSTOMER,24.457,27.071, 
2958047,26,1000,1324,CUSTOMER->DEPOT,24.938,27.346, 
2958047,27,1000,923413,DEPOT->CUSTOMER,24.376,26.719, 
2958047,27,1000,923413,CUSTOMER->DEPOT,24.857,26.983, 
2958047,28,1000,10825,DEPOT->CUSTOMER,23.633,27.291, 
2958047,28,1000,10825,CUSTOMER->DEPOT,23.401,27.038, 
2958047,29,1000,1518,DEPOT->CUSTOMER,31.049,32.406, 
2958047,29,1000,1518,CUSTOMER->DEPOT,31.093,32.45, 
2958047,30,1000,921872,DEPOT->CUSTOMER,21.07,24.123, 
2958047,30,1000,921872,CUSTOMER->DEPOT,21.064,24.112, 
2958047,31,1000,1118,DEPOT->CUSTOMER,46.679,51.986, 
2958047,31,1000,1118,CUSTOMER->DEPOT,46.843,52.448, 
2958047,32,1000,1651,DEPOT->CUSTOMER,65.249,67.617, 
2958047,32,1000,1651,CUSTOMER->DEPOT,65.331,67.694, 
2958047,33,1000,131335,DEPOT->CUSTOMER,54.793,56.65, 
2958047,33,1000,131335,CUSTOMER->DEPOT,54.876,56.727, 
2958047,34,1000,15323,DEPOT->CUSTOMER,44.886,46.508, 
2958047,34,1000,15323,CUSTOMER->DEPOT,44.969,46.585, 
2958047,35,1000,739,DEPOT->CUSTOMER,39.269,41.987, 
2958047,35,1000,739,CUSTOMER->DEPOT,39.778,42.284, 
2958047,36,1000,738,DEPOT->CUSTOMER,50.717,55.759, 
2958047,36,1000,738,CUSTOMER->DEPOT,51.021,55.759, 
2958047,37,1000,7521,DEPOT->CUSTOMER,30.747,32.098, 
2958047,37,1000,7521,CUSTOMER->DEPOT,30.791,32.142, 
2958047,38,1000,7930,DEPOT->CUSTOMER,47.035,54.208, 
2958047,38,1000,7930,CUSTOMER->DEPOT,47.532,54.472, 
2958047,39,1000,7935,DEPOT->CUSTOMER,56.861,59.752, 
2958047,39,1000,7935,CUSTOMER->DEPOT,57.343,60.016, 
2958047,40,1000,7945,DEPOT->CUSTOMER,56.641,60.258, 
2958047,40,1000,7945,CUSTOMER->DEPOT,58.145,61.226, 
2958047,41,1000,7959,DEPOT->CUSTOMER,66.025,67.914, 
2958047,41,1000,7959,CUSTOMER->DEPOT,66.129,68.024, 
2958047,42,1000,15203,DEPOT->CUSTOMER,46.24,51.337, 
2958047,42,1000,15203,CUSTOMER->DEPOT,46.318,51.216, 
2958047,43,1000,15208,DEPOT->CUSTOMER,21.342,22.638, 
2958047,43,1000,15208,CUSTOMER->DEPOT,20.822,22.11, 
2958047,44,1000,143115,DEPOT->CUSTOMER,30.954,33.022, 
2958047,44,1000,143115,CUSTOMER->DEPOT,30.957,33.022, 
2958047,45,1000,921336,DEPOT->CUSTOMER,21.254,23.111, 
2958047,45,1000,921336,CUSTOMER->DEPOT,21.244,23.122, 
2958047,46,1000,921733,DEPOT->CUSTOMER,30.823,32.241, 
2958047,46,1000,921733,CUSTOMER->DEPOT,30.867,32.285, 
2958047,47,1000,1684,DEPOT->CUSTOMER,19.728,20.735, 
2958047,47,1000,1684,CUSTOMER->DEPOT,20.004,21.021, 
2958047,48,1000,1687,DEPOT->CUSTOMER,30.894,32.604, 
2958047,48,1000,1687,CUSTOMER->DEPOT,30.981,32.527, 
2958047,49,1000,7982,DEPOT->CUSTOMER,30.891,32.593, 
2958047,49,1000,7982,CUSTOMER->DEPOT,30.983,32.527, 
2958047,50,1000,922805,DEPOT->CUSTOMER,45.741,50.358, 
2958047,50,1000,922805,CUSTOMER->DEPOT,45.701,50.325, 
2958047,51,1000,883,DEPOT->CUSTOMER,20.778,21.802, 
2958047,51,1000,883,CUSTOMER->DEPOT,20.939,21.967, 
2958047,52,1000,1436,DEPOT->CUSTOMER,20.194,22.748, 
2958047,52,1000,1436,CUSTOMER->DEPOT,20.187,22.737, 
2958047,53,1000,134004,DEPOT->CUSTOMER,57.12,60.434, 
2958047,53,1000,134004,CUSTOMER->DEPOT,57.599,60.698, 
2958047,54,1000,990,DEPOT->CUSTOMER,22.515,25.311, 
2958047,54,1000,990,CUSTOMER->DEPOT,22.503,25.278, 
2958047,55,1000,923589,DEPOT->CUSTOMER,42.933,47.509, 
2958047,55,1000,923589,CUSTOMER->DEPOT,42.856,47.432, 
2958047,56,1000,923590,DEPOT->CUSTOMER,20.815,22.033, 
2958047,56,1000,923590,CUSTOMER->DEPOT,20.522,21.824, 
2958047,57,1000,359,DEPOT->CUSTOMER,10.953,12.518, 
2958047,57,1000,359,CUSTOMER->DEPOT,10.911,12.485, 
2958047,58,1000,138336,DEPOT->CUSTOMER,46.455,51.172, 
2958047,58,1000,138336,CUSTOMER->DEPOT,46.378,51.095, 
2958047,59,1000,1782,DEPOT->CUSTOMER,54.549,57.354, 
2958047,59,1000,1782,CUSTOMER->DEPOT,55.03,57.618, 
2958047,60,1000,921861,DEPOT->CUSTOMER,56.993,60.005, 
2958047,60,1000,921861,CUSTOMER->DEPOT,57.474,60.28, 
2958047,61,1000,1654,DEPOT->CUSTOMER,51.842,53.548, 
2958047,61,1000,1654,CUSTOMER->DEPOT,51.925,53.625, 
2958047,62,1000,1487,DEPOT->CUSTOMER,5.244,6.259, 
2958047,62,1000,1487,CUSTOMER->DEPOT,5.258,6.281, 
2958047,63,1000,131249,DEPOT->CUSTOMER,21.321,22.726, 
2958047,63,1000,131249,CUSTOMER->DEPOT,21.168,22.693, 
2958047,64,1000,131250,DEPOT->CUSTOMER,22.484,26.103, 
2958047,64,1000,131250,CUSTOMER->DEPOT,23.085,26.587, 
2958047,65,1000,131247,DEPOT->CUSTOMER,21.967,24.002, 
2958047,65,1000,131247,CUSTOMER->DEPOT,21.49,24.035, 
2958047,66,1000,131248,DEPOT->CUSTOMER,30.658,34.287, 
2958047,66,1000,131248,CUSTOMER->DEPOT,30.644,34.254, 
2958047,67,1000,921003,DEPOT->CUSTOMER,21.248,23.122, 
2958047,67,1000,921003,CUSTOMER->DEPOT,21.247,23.133, 
2958047,68,1000,922910,DEPOT->CUSTOMER,56.72,60.434, 
2958047,68,1000,922910,CUSTOMER->DEPOT,58.224,61.391, 
2958047,69,1000,922961,DEPOT->CUSTOMER,3.639,4.4, 
2958047,69,1000,922961,CUSTOMER->DEPOT,3.653,4.411, 
2958047,70,1000,132531,DEPOT->CUSTOMER,19.958,21.406, 
2958047,70,1000,132531,CUSTOMER->DEPOT,19.963,21.417, 
